"","Selic_Meta","Taxa_Media_Juros_Credito","Inadimplencia_PF_Total","Inadimplencia_PF_Total_modalidades","Inadimplencia_Recursos_Livres_Total","Inadimplencia_Cheque_Especial","Inadimplencia_Credito_Pessoal_Nao_Consignado","Inadimplencia_Composicao_Dividas","Inadimplencia_Consignado_Privado","Inadimplencia_Nao_Consignado_Com_Garantia","Inadimplencia_Nao_Consignado_Sem_Garantia","Serasa_Inadimplentes_milhoes","Serasa_Dividas_Negativadas_milhoes","Serasa_Dividas_Negativadas_R_bilhoes","Serasa_Dividas_Media_por_CPF","Serasa_Divida_Media_R","Serasa_Ticket_Medio_R","Serasa_Populacao_Adulta_pct","Serasa_Genero_F_milhoes","Serasa_Genero_M_milhoes","Serasa_Ate_25_milhoes","Serasa_26_40_milhoes","Serasa_41_60_milhoes","Serasa_Acima_60_milhoes","PNAD_Taxa_Desocupacao_pct","PNAD_Rendimento_Medio_R","Itau_NPL90_Total_pct","Itau_NPL90_Brasil_pct","Itau_NPL90_PF_Brasil_pct","Itau_NPL90_MPME_Brasil_pct","Itau_NPL90_Grandes_Empresas_Brasil_pct","Itau_Carteira_PF_Total_R_milhoes","Itau_Carteira_Cartao_Credito_R_milhoes","Itau_Carteira_Credito_Pessoal_R_milhoes","Itau_Carteira_Credito_Consignado_R_milhoes","Itau_Carteira_Veiculos_R_milhoes","Itau_Carteira_Credito_Imobiliario_R_milhoes","Itau_Carteira_MPME_R_milhoes","Itau_Cobertura_Estagio3_PF_Brasil_pct","Itau_Cobertura_Estagio3_PJ_Brasil_pct","Itau_Cobertura_Estagio3_Brasil_pct","Itau_Cobertura_Estagio3_America_Latina_pct","Itau_Cobertura_Estagio3_Total_pct","Itau_NPL_Creation_Total_R_milhoes","Itau_NPL_Creation_Varejo_Brasil_R_milhoes","Itau_NPL_Creation_Atacado_Brasil_R_milhoes","Itau_NPL_Creation_America_Latina_R_milhoes"
"Itau_Carteira_Credito_Consignado_R_milhoes",0.312647747777665,0.619785230630957,0.702495819672482,0.702495819672482,0.653820560930811,0.59293910882905,0.683169321685292,-0.0076218936119197,0.340422959659389,NA,NA,0.686487653478401,0.708009003033299,0.701334436082882,0.712718294618521,0.684597647047455,0.637559976388444,0.686518007567703,0.699278715521294,0.672744763762938,0.58137924436087,0.646419852902982,0.698489538542127,0.727606673190651,-0.356528043938963,0.630316402257549,NA,NA,NA,NA,NA,0.676949038257182,0.598890245841936,0.391960336806967,1,-0.201178410221743,0.654545246995775,0.643832654453483,-0.418389565926451,-0.923087014571377,-0.916867784970835,-0.574227763462283,-0.895326009864775,0.50243629023752,0.609919788689754,0.264047871542495,-0.316713811224387
"Itau_Carteira_Veiculos_R_milhoes",0.342389383447187,0.179849809351447,0.0762983279914575,0.0762983279914575,0.0652012268724909,0.134059358647519,0.0993262977952806,0.724659073321277,0.025502502980586,NA,NA,0.163351707174382,0.104462678465561,0.157353188189199,0.0361427501009402,0.181763209026353,0.289900993468966,0.13912157452043,0.15285891848104,0.174330722837082,0.171839983487307,0.166661476241215,0.145720618425328,0.181295319117725,-0.513465922672631,0.32120832552697,NA,NA,NA,NA,NA,0.387542552890474,0.390242181689993,0.67112169438782,-0.201178410221743,1,0.360768422249763,0.491284558768834,0.755636467142667,0.707391679614077,0.850935547206742,0.618587244528786,0.815616017405136,-0.445868953512778,-0.42726325820633,-0.321680045871099,-0.0348665345251567
"Itau_Carteira_Credito_Imobiliario_R_milhoes",0.890178572374225,0.962513012559044,0.930797584476794,0.930797584476794,0.921627003884655,0.897404319090241,0.947224580026144,0.652668282291194,0.0110857072512194,NA,NA,0.968105816296064,0.953591732042213,0.9704554231992,0.929062482214943,0.974520405081054,0.988065129281145,0.961200021877514,0.966789970004389,0.96909839663303,0.950304266859419,0.964079164960185,0.963370522487961,0.967804323851629,-0.782914069529283,0.957426044972937,NA,NA,NA,NA,NA,0.991239931779499,0.929097243021147,0.894892788024074,0.654545246995775,0.360768422249763,1,0.953718737091308,-0.558561472858733,-0.647722476185161,-0.708983777279397,-0.781562222931425,-0.741306429174813,0.397460279100227,0.54113909432156,0.417244853099201,-0.532599879772358
"Itau_Carteira_MPME_R_milhoes",0.783232246772614,0.859441874741204,0.852394000423186,0.852394000423186,0.820856201949785,0.838245275286049,0.845918334060296,0.653018766843649,-0.00256889439811913,NA,NA,0.895391290041635,0.873121384430707,0.891012118762223,0.836563838929899,0.891862033419809,0.913761858412756,0.884259051000099,0.895485301851412,0.894929265178676,0.827101836689427,0.875999402172269,0.89184402402655,0.923759290739592,-0.842393579362087,0.933711894271647,NA,NA,NA,NA,NA,0.98249776466122,0.97002676144436,0.882121996088516,0.643832654453483,0.491284558768834,0.953718737091308,1,-0.553578850498993,-0.784987098720871,-0.816507988949852,-0.848827500305456,-0.905307859984709,0.306602309873436,0.427884785496426,0.329652458636445,-0.447222209833848
"Itau_Cobertura_Estagio3_PF_Brasil_pct",-0.451789727258253,-0.585050810677368,-0.625948091274361,-0.625948091274361,-0.642020090578397,-0.514799316133143,-0.598135104786994,-0.00445810645475271,0.271932168161118,NA,NA,-0.616981707448111,-0.629221208126014,-0.629315947454867,-0.642996705428389,-0.632725608399483,-0.617764141357461,-0.61761105227383,-0.620275700815457,-0.613078384925495,-0.563574141188004,-0.614595497754842,-0.62677206829584,-0.598126837358074,0.766658779498198,-0.534681636412483,NA,NA,NA,NA,NA,-0.560238400227291,-0.547396146433159,-0.321941231652529,-0.418389565926451,0.755636467142667,-0.558561472858733,-0.553578850498993,1,0.306180935120159,0.592996795371814,0.504799193169696,0.595938673886071,-0.827838065400886,-0.840201941157101,-0.769990566297895,0.418285541128691
"Itau_Cobertura_Estagio3_PJ_Brasil_pct",-0.0692557678946806,-0.49852833377045,-0.582229479162464,-0.582229479162464,-0.487367828437827,-0.469587213056678,-0.538454515978005,0.369418475645774,-0.279912539734408,NA,NA,-0.583406416416084,-0.58946143811697,-0.588539454686356,-0.573806598626044,-0.566606192257702,-0.538723520664232,-0.578191927466703,-0.600907989369673,-0.564276177958579,-0.431478081825737,-0.520228852152563,-0.590635257332525,-0.662239796698632,0.0300451607665736,-0.672027861076746,NA,NA,NA,NA,NA,-0.7412961413874,-0.653361452908419,-0.263910133634864,-0.923087014571377,0.707391679614077,-0.647722476185161,-0.784987098720871,0.306180935120159,1,0.945637648197545,0.488341432973483,0.928297376928216,-0.372773999627028,-0.46428709699552,-0.160118042621653,0.459712134553272
"Itau_Cobertura_Estagio3_Brasil_pct",-0.171064206171601,-0.588148299992308,-0.672109331391513,-0.672109331391513,-0.598163791598986,-0.52524404436051,-0.6290790191273,0.343115444303418,-0.189535382890149,NA,NA,-0.66907582113709,-0.680201986265836,-0.681890029013417,-0.673071450437373,-0.665931068250647,-0.638483492201681,-0.664489810608695,-0.685622885495106,-0.650918773665436,-0.527101765101365,-0.614825293663266,-0.678821011231365,-0.728888786445605,0.24903604762015,-0.711255555466221,NA,NA,NA,NA,NA,-0.784318386223131,-0.693314217665009,-0.312595286145277,-0.916867784970835,0.850935547206742,-0.708983777279397,-0.816507988949852,0.592996795371814,0.945637648197545,1,0.545991343651319,0.974133932673792,-0.566019156314823,-0.652776615263037,-0.364409252481071,0.538545977144878
"Itau_Cobertura_Estagio3_America_Latina_pct",-0.603733509009108,-0.701165580144565,-0.872051721758308,-0.872051721758308,-0.837946794662388,-0.896784006496146,-0.820358721337837,-0.35626064272848,0.524123694519789,NA,NA,-0.837341270281541,-0.842711164866727,-0.813039869252452,-0.848728636141659,-0.796495136514232,-0.747607989196251,-0.837707436628074,-0.838342389689104,-0.835767001824725,-0.660164365069316,-0.806443248445842,-0.84015938858097,-0.882532648018041,0.675906090334705,-0.810011605799453,NA,NA,NA,NA,NA,-0.837778736101136,-0.861372912779961,-0.598310312356869,-0.574227763462283,0.618587244528786,-0.781562222931425,-0.848827500305456,0.504799193169696,0.488341432973483,0.545991343651319,1,0.687874832208591,-0.751872082737731,-0.759462925370315,-0.8425378056245,0.458219336153409
"Itau_Cobertura_Estagio3_Total_pct",-0.240811387529086,-0.616483705459832,-0.73555805986212,-0.73555805986212,-0.654540814066068,-0.639278917748879,-0.672933321622958,0.235538415837239,-0.0122803175525897,NA,NA,-0.726441634333461,-0.734269640711599,-0.723545697422152,-0.725633189054865,-0.701127469064963,-0.66158543529615,-0.723029186068848,-0.741484664785111,-0.709864402527514,-0.543555369948728,-0.666703894045279,-0.736206462935261,-0.799614841593419,0.370260885139772,-0.783881320832941,NA,NA,NA,NA,NA,-0.844404336215844,-0.825076146115297,-0.323723253758584,-0.895326009864775,0.815616017405136,-0.741306429174813,-0.905307859984709,0.595938673886071,0.928297376928216,0.974133932673792,0.687874832208591,1,-0.621314518050516,-0.688471014695475,-0.476288765690243,0.512596533853987
"Itau_NPL_Creation_Total_R_milhoes",0.366811920809237,0.542713968143587,0.633731242997395,0.633731242997395,0.656108978860561,0.582218303215753,0.605175205227699,0.107939513888447,-0.344683013043825,NA,NA,0.583041127098842,0.616670551558742,0.586556086569055,0.654269447973878,0.574179412517992,0.503334604653785,0.597627218144158,0.586602162992199,0.579056185273048,0.528494623310561,0.583706906152386,0.600449339539647,0.558315766119476,-0.471620225330422,0.46427257682369,NA,NA,NA,NA,NA,0.377492999540783,0.354780725406018,0.148838214089613,0.50243629023752,-0.445868953512778,0.397460279100227,0.306602309873436,-0.827838065400886,-0.372773999627028,-0.566019156314823,-0.751872082737731,-0.621314518050516,1,0.959158333674506,0.838827729583912,0.0201430815694773
"Itau_NPL_Creation_Varejo_Brasil_R_milhoes",0.503593887266992,0.677669874484798,0.771230033290382,0.771230033290382,0.788696079130929,0.70665140393896,0.745142297634618,0.175597697575696,-0.311477296940547,NA,NA,0.713181739788364,0.748209753737823,0.718315254124488,0.78689049837035,0.706137248402264,0.632031097424809,0.726531380385538,0.717985069536387,0.70783632586379,0.666864330473955,0.714099004814255,0.728553513821344,0.687265929158201,-0.498591690670564,0.59522198430718,NA,NA,NA,NA,NA,0.515539700582058,0.472416450859069,0.283890976334572,0.609919788689754,-0.42726325820633,0.54113909432156,0.427884785496426,-0.840201941157101,-0.46428709699552,-0.652776615263037,-0.759462925370315,-0.688471014695475,0.959158333674506,1,0.854733467786928,-0.255040219929325
"Itau_NPL_Creation_Atacado_Brasil_R_milhoes",0.528053998894157,0.551908180785499,0.670863972093144,0.670863972093144,0.69510090945589,0.672364426525825,0.632634586325401,0.320236019534218,-0.659873799503838,NA,NA,0.60410833430234,0.633209991353636,0.592738546455103,0.674526377715263,0.581946477026498,0.509931951133063,0.619219101634619,0.60376433114767,0.604225496006446,0.550443291363376,0.612169775106869,0.614599136127192,0.580411177237857,-0.49230284566124,0.512582620422849,NA,NA,NA,NA,NA,0.399998072815873,0.440365701119545,0.221571656060718,0.264047871542495,-0.321680045871099,0.417244853099201,0.329652458636445,-0.769990566297895,-0.160118042621653,-0.364409252481071,-0.8425378056245,-0.476288765690243,0.838827729583912,0.854733467786928,1,-0.279974940786545
"Itau_NPL_Creation_America_Latina_R_milhoes",-0.572054915900093,-0.526973908794323,-0.564806902213968,-0.564806902213968,-0.554433084746498,-0.539381844975431,-0.562761523286597,-0.331838373136574,0.107793258974087,NA,NA,-0.524878954985295,-0.53331091785251,-0.523588027298811,-0.545367967701633,-0.522686304000081,-0.498896331655681,-0.523932765423125,-0.527582987749978,-0.521819722522524,-0.541082871467403,-0.529282444830019,-0.51843560243134,-0.517076257627017,0.181017179711028,-0.518327897007112,NA,NA,NA,NA,NA,-0.512542619707949,-0.474131342202052,-0.484805344974097,-0.316713811224387,-0.0348665345251567,-0.532599879772358,-0.447222209833848,0.418285541128691,0.459712134553272,0.538545977144878,0.458219336153409,0.512596533853987,0.0201430815694773,-0.255040219929325,-0.279974940786545,1
